nbpts,z_h,Te
6843,4.96E+11,2.36E+06
6844,4.96E+11,2.36E+06
6845,4.96E+11,2.36E+06
6846,4.96E+11,2.36E+06
6847,4.96E+11,2.36E+06
6848,4.96E+11,2.36E+06
6849,4.97E+11,2.36E+06
6850,4.97E+11,2.36E+06
6851,4.97E+11,2.36E+06
6852,4.97E+11,2.36E+06
6853,4.97E+11,2.36E+06
6854,4.97E+11,2.36E+06
6855,4.97E+11,2.36E+06
6856,4.97E+11,2.36E+06
6857,4.97E+11,2.36E+06
6858,4.97E+11,2.36E+06
6859,4.97E+11,2.36E+06
6860,4.97E+11,2.36E+06
6861,4.97E+11,2.36E+06
6862,4.98E+11,2.36E+06
6863,4.98E+11,2.36E+06
6864,4.98E+11,2.36E+06
6865,4.98E+11,2.36E+06
6866,4.98E+11,2.36E+06
6867,4.98E+11,2.36E+06
6868,4.98E+11,2.36E+06
6869,4.98E+11,2.36E+06
6870,4.98E+11,2.36E+06
6871,4.98E+11,2.36E+06
6872,4.98E+11,2.36E+06
6873,4.98E+11,2.36E+06
6874,4.98E+11,2.36E+06
6875,4.98E+11,2.36E+06
6876,4.99E+11,2.36E+06
6877,4.99E+11,2.36E+06
6878,4.99E+11,2.36E+06
6879,4.99E+11,2.36E+06
6880,4.99E+11,2.36E+06
6881,4.99E+11,2.36E+06
6882,4.99E+11,2.36E+06
6883,4.99E+11,2.36E+06
6884,4.99E+11,2.36E+06
6885,4.99E+11,2.36E+06
6886,4.99E+11,2.36E+06
6887,4.99E+11,2.36E+06
6888,4.99E+11,2.36E+06
6889,4.99E+11,2.36E+06
6890,5.00E+11,2.36E+06
6891,5.00E+11,2.36E+06
6892,5.00E+11,2.36E+06
6893,5.00E+11,2.36E+06
6894,5.00E+11,2.36E+06
6895,5.00E+11,2.36E+06
6896,5.00E+11,2.36E+06
6897,5.00E+11,2.36E+06
6898,5.00E+11,2.36E+06
6899,5.00E+11,2.36E+06
6900,5.00E+11,2.36E+06
6901,5.00E+11,2.36E+06
6902,5.00E+11,2.36E+06
6903,5.00E+11,2.36E+06
6904,5.01E+11,2.36E+06
6905,5.01E+11,2.36E+06
6906,5.01E+11,2.36E+06
6907,5.01E+11,2.36E+06
6908,5.01E+11,2.36E+06
6909,5.01E+11,2.36E+06
6910,5.01E+11,2.36E+06
6911,5.01E+11,2.36E+06
6912,5.01E+11,2.36E+06
6913,5.01E+11,2.36E+06
6914,5.01E+11,2.36E+06
6915,5.01E+11,2.36E+06
6916,5.01E+11,2.36E+06
6917,5.01E+11,2.36E+06
6918,5.02E+11,2.36E+06
6919,5.02E+11,2.36E+06
6920,5.02E+11,2.36E+06
6921,5.02E+11,2.36E+06
6922,5.02E+11,2.36E+06
6923,5.02E+11,2.36E+06
6924,5.02E+11,2.36E+06
6925,5.02E+11,2.36E+06
6926,5.02E+11,2.36E+06
6927,5.02E+11,2.36E+06
6928,5.02E+11,2.36E+06
6929,5.02E+11,2.36E+06
6930,5.02E+11,2.36E+06
6931,5.03E+11,2.36E+06
6932,5.03E+11,2.36E+06
6933,5.03E+11,2.36E+06
6934,5.03E+11,2.36E+06
6935,5.03E+11,2.36E+06
6936,5.03E+11,2.36E+06
6937,5.03E+11,2.36E+06
6938,5.03E+11,2.36E+06
6939,5.03E+11,2.36E+06
6940,5.03E+11,2.36E+06
6941,5.03E+11,2.36E+06
6942,5.03E+11,2.36E+06
6943,5.03E+11,2.36E+06
6944,5.03E+11,2.36E+06
6945,5.04E+11,2.36E+06
6946,5.04E+11,2.36E+06
6947,5.04E+11,2.36E+06
6948,5.04E+11,2.36E+06
6949,5.04E+11,2.36E+06
6950,5.04E+11,2.36E+06
6951,5.04E+11,2.36E+06
6952,5.04E+11,2.36E+06
6953,5.04E+11,2.36E+06
6954,5.04E+11,2.36E+06
6955,5.04E+11,2.36E+06
6956,5.04E+11,2.36E+06
6957,5.04E+11,2.36E+06
6958,5.04E+11,2.36E+06
6959,5.05E+11,2.36E+06
6960,5.05E+11,2.36E+06
6961,5.05E+11,2.36E+06
6962,5.05E+11,2.36E+06
6963,5.05E+11,2.36E+06
6964,5.05E+11,2.36E+06
6965,5.05E+11,2.36E+06
6966,5.05E+11,2.36E+06
6967,5.05E+11,2.36E+06
6968,5.05E+11,2.36E+06
6969,5.05E+11,2.36E+06
6970,5.05E+11,2.36E+06
6971,5.05E+11,2.36E+06
6972,5.05E+11,2.36E+06
6973,5.06E+11,2.36E+06
6974,5.06E+11,2.36E+06
6975,5.06E+11,2.36E+06
6976,5.06E+11,2.36E+06
6977,5.06E+11,2.36E+06
6978,5.06E+11,2.36E+06
6979,5.06E+11,2.36E+06
6980,5.06E+11,2.36E+06
6981,5.06E+11,2.36E+06
6982,5.06E+11,2.36E+06
6983,5.06E+11,2.36E+06
6984,5.06E+11,2.36E+06
6985,5.06E+11,2.36E+06
6986,5.06E+11,2.36E+06
6987,5.07E+11,2.36E+06
6988,5.07E+11,2.36E+06
6989,5.07E+11,2.36E+06
6990,5.07E+11,2.36E+06
6991,5.07E+11,2.36E+06
6992,5.07E+11,2.36E+06
6993,5.07E+11,2.36E+06
6994,5.07E+11,2.36E+06
6995,5.07E+11,2.36E+06
6996,5.07E+11,2.36E+06
6997,5.07E+11,2.36E+06
6998,5.07E+11,2.36E+06
6999,5.07E+11,2.36E+06
7000,5.08E+11,2.36E+06
7001,5.08E+11,2.36E+06
7002,5.08E+11,2.36E+06
7003,5.08E+11,2.36E+06
7004,5.08E+11,2.36E+06
7005,5.08E+11,2.36E+06
7006,5.08E+11,2.36E+06
7007,5.08E+11,2.36E+06
7008,5.08E+11,2.36E+06
7009,5.08E+11,2.36E+06
7010,5.08E+11,2.36E+06
7011,5.08E+11,2.36E+06
7012,5.08E+11,2.36E+06
7013,5.08E+11,2.36E+06
7014,5.09E+11,2.36E+06
7015,5.09E+11,2.36E+06
7016,5.09E+11,2.36E+06
7017,5.09E+11,2.36E+06
7018,5.09E+11,2.36E+06
7019,5.09E+11,2.36E+06
7020,5.09E+11,2.36E+06
7021,5.09E+11,2.36E+06
7022,5.09E+11,2.36E+06
7023,5.09E+11,2.36E+06
7024,5.09E+11,2.36E+06
7025,5.09E+11,2.36E+06
7026,5.09E+11,2.36E+06
7027,5.09E+11,2.36E+06
7028,5.10E+11,2.36E+06
7029,5.10E+11,2.36E+06
7030,5.10E+11,2.36E+06
7031,5.10E+11,2.36E+06
7032,5.10E+11,2.36E+06
7033,5.10E+11,2.36E+06
7034,5.10E+11,2.36E+06
7035,5.10E+11,2.36E+06
7036,5.10E+11,2.36E+06
7037,5.10E+11,2.36E+06
7038,5.10E+11,2.36E+06
7039,5.10E+11,2.36E+06
7040,5.10E+11,2.36E+06
7041,5.10E+11,2.36E+06
7042,5.11E+11,2.36E+06
7043,5.11E+11,2.36E+06
7044,5.11E+11,2.36E+06
7045,5.11E+11,2.36E+06
7046,5.11E+11,2.36E+06
7047,5.11E+11,2.36E+06
7048,5.11E+11,2.36E+06
7049,5.11E+11,2.36E+06
7050,5.11E+11,2.36E+06
7051,5.11E+11,2.36E+06
7052,5.11E+11,2.36E+06
7053,5.11E+11,2.36E+06
7054,5.11E+11,2.36E+06
7055,5.12E+11,2.36E+06
7056,5.12E+11,2.36E+06
7057,5.12E+11,2.36E+06
7058,5.12E+11,2.36E+06
7059,5.12E+11,2.36E+06
7060,5.12E+11,2.36E+06
7061,5.12E+11,2.36E+06
7062,5.12E+11,2.36E+06
7063,5.12E+11,2.36E+06
7064,5.12E+11,2.36E+06
7065,5.12E+11,2.36E+06
7066,5.12E+11,2.36E+06
7067,5.12E+11,2.36E+06
7068,5.12E+11,2.36E+06
7069,5.13E+11,2.36E+06
7070,5.13E+11,2.36E+06
7071,5.13E+11,2.36E+06
7072,5.13E+11,2.36E+06
7073,5.13E+11,2.36E+06
7074,5.13E+11,2.36E+06
7075,5.13E+11,2.36E+06
7076,5.13E+11,2.36E+06
7077,5.13E+11,2.36E+06
7078,5.13E+11,2.36E+06
7079,5.13E+11,2.36E+06
7080,5.13E+11,2.36E+06
7081,5.13E+11,2.36E+06
7082,5.13E+11,2.36E+06
7083,5.14E+11,2.36E+06
7084,5.14E+11,2.36E+06
7085,5.14E+11,2.36E+06
7086,5.14E+11,2.36E+06
7087,5.14E+11,2.36E+06
7088,5.14E+11,2.36E+06
7089,5.14E+11,2.36E+06
7090,5.14E+11,2.36E+06
7091,5.14E+11,2.36E+06
7092,5.14E+11,2.36E+06
7093,5.14E+11,2.36E+06
7094,5.14E+11,2.36E+06
7095,5.14E+11,2.36E+06
7096,5.14E+11,2.36E+06
7097,5.15E+11,2.36E+06
7098,5.15E+11,2.36E+06
7099,5.15E+11,2.36E+06
7100,5.15E+11,2.36E+06
7101,5.15E+11,2.36E+06
7102,5.15E+11,2.36E+06
7103,5.15E+11,2.36E+06
7104,5.15E+11,2.36E+06
7105,5.15E+11,2.36E+06
7106,5.15E+11,2.36E+06
7107,5.15E+11,2.36E+06
7108,5.15E+11,2.36E+06
7109,5.15E+11,2.36E+06
7110,5.15E+11,2.36E+06
7111,5.16E+11,2.36E+06
7112,5.16E+11,2.36E+06
7113,5.16E+11,2.36E+06
7114,5.16E+11,2.36E+06
7115,5.16E+11,2.36E+06
7116,5.16E+11,2.36E+06
7117,5.16E+11,2.36E+06
7118,5.16E+11,2.36E+06
7119,5.16E+11,2.36E+06
7120,5.16E+11,2.36E+06
7121,5.16E+11,2.36E+06
7122,5.16E+11,2.36E+06
7123,5.16E+11,2.36E+06
7124,5.17E+11,2.36E+06
7125,5.17E+11,2.36E+06
7126,5.17E+11,2.36E+06
7127,5.17E+11,2.36E+06
7128,5.17E+11,2.36E+06
7129,5.17E+11,2.36E+06
7130,5.17E+11,2.36E+06
7131,5.17E+11,2.36E+06
7132,5.17E+11,2.36E+06
7133,5.17E+11,2.36E+06
7134,5.17E+11,2.36E+06
7135,5.17E+11,2.36E+06
7136,5.17E+11,2.36E+06
7137,5.17E+11,2.36E+06
7138,5.18E+11,2.36E+06
7139,5.18E+11,2.36E+06
7140,5.18E+11,2.36E+06
7141,5.18E+11,2.36E+06
7142,5.18E+11,2.36E+06
7143,5.18E+11,2.36E+06
7144,5.18E+11,2.36E+06
7145,5.18E+11,2.36E+06
7146,5.18E+11,2.36E+06
7147,5.18E+11,2.36E+06
7148,5.18E+11,2.36E+06
7149,5.18E+11,2.36E+06
7150,5.18E+11,2.36E+06
7151,5.18E+11,2.36E+06
7152,5.19E+11,2.36E+06
7153,5.19E+11,2.36E+06
7154,5.19E+11,2.36E+06
7155,5.19E+11,2.36E+06
7156,5.19E+11,2.36E+06
7157,5.19E+11,2.36E+06
7158,5.19E+11,2.36E+06
7159,5.19E+11,2.36E+06
7160,5.19E+11,2.36E+06
7161,5.19E+11,2.36E+06
7162,5.19E+11,2.36E+06
7163,5.19E+11,2.36E+06
7164,5.19E+11,2.36E+06
7165,5.19E+11,2.36E+06
7166,5.20E+11,2.36E+06
7167,5.20E+11,2.36E+06
7168,5.20E+11,2.36E+06
7169,5.20E+11,2.36E+06
7170,5.20E+11,2.36E+06
7171,5.20E+11,2.36E+06
7172,5.20E+11,2.36E+06
7173,5.20E+11,2.36E+06
7174,5.20E+11,2.36E+06
7175,5.20E+11,2.36E+06
7176,5.20E+11,2.36E+06
7177,5.20E+11,2.36E+06
7178,5.20E+11,2.36E+06
7179,5.20E+11,2.36E+06
7180,5.21E+11,2.36E+06
7181,5.21E+11,2.36E+06
7182,5.21E+11,2.36E+06
7183,5.21E+11,2.36E+06
7184,5.21E+11,2.36E+06
7185,5.21E+11,2.36E+06
7186,5.21E+11,2.36E+06
7187,5.21E+11,2.36E+06
7188,5.21E+11,2.36E+06
7189,5.21E+11,2.36E+06
7190,5.21E+11,2.36E+06
7191,5.21E+11,2.36E+06
7192,5.21E+11,2.36E+06
7193,5.22E+11,2.36E+06
7194,5.22E+11,2.36E+06
7195,5.22E+11,2.36E+06
7196,5.22E+11,2.36E+06
7197,5.22E+11,2.36E+06
7198,5.22E+11,2.36E+06
7199,5.22E+11,2.36E+06
7200,5.22E+11,2.36E+06
7201,5.22E+11,2.36E+06
7202,5.22E+11,2.36E+06
7203,5.22E+11,2.36E+06
7204,5.22E+11,2.36E+06
7205,5.22E+11,2.36E+06
7206,5.22E+11,2.36E+06
7207,5.23E+11,2.36E+06
7208,5.23E+11,2.36E+06
7209,5.23E+11,2.36E+06
7210,5.23E+11,2.36E+06
7211,5.23E+11,2.36E+06
7212,5.23E+11,2.36E+06
7213,5.23E+11,2.36E+06
7214,5.23E+11,2.36E+06
7215,5.23E+11,2.36E+06
7216,5.23E+11,2.36E+06
7217,5.23E+11,2.36E+06
7218,5.23E+11,2.36E+06
7219,5.23E+11,2.36E+06
7220,5.23E+11,2.36E+06
7221,5.24E+11,2.36E+06
7222,5.24E+11,2.36E+06
7223,5.24E+11,2.36E+06
7224,5.24E+11,2.36E+06
7225,5.24E+11,2.36E+06
7226,5.24E+11,2.36E+06
7227,5.24E+11,2.36E+06
7228,5.24E+11,2.36E+06
7229,5.24E+11,2.36E+06
7230,5.24E+11,2.36E+06
7231,5.24E+11,2.36E+06
7232,5.24E+11,2.36E+06
7233,5.24E+11,2.36E+06
7234,5.24E+11,2.36E+06
7235,5.25E+11,2.36E+06
7236,5.25E+11,2.36E+06
7237,5.25E+11,2.36E+06
7238,5.25E+11,2.36E+06
7239,5.25E+11,2.36E+06
7240,5.25E+11,2.36E+06
7241,5.25E+11,2.36E+06
7242,5.25E+11,2.36E+06
7243,5.25E+11,2.36E+06
7244,5.25E+11,2.36E+06
7245,5.25E+11,2.36E+06
7246,5.25E+11,2.36E+06
7247,5.25E+11,2.36E+06
7248,5.25E+11,2.36E+06
7249,5.26E+11,2.36E+06
7250,5.26E+11,2.36E+06
7251,5.26E+11,2.36E+06
7252,5.26E+11,2.36E+06
7253,5.26E+11,2.36E+06
7254,5.26E+11,2.36E+06
7255,5.26E+11,2.36E+06
7256,5.26E+11,2.36E+06
7257,5.26E+11,2.36E+06
7258,5.26E+11,2.36E+06
7259,5.26E+11,2.36E+06
7260,5.26E+11,2.36E+06
7261,5.26E+11,2.36E+06
7262,5.27E+11,2.36E+06
7263,5.27E+11,2.36E+06
7264,5.27E+11,2.36E+06
7265,5.27E+11,2.36E+06
7266,5.27E+11,2.36E+06
7267,5.27E+11,2.36E+06
7268,5.27E+11,2.36E+06
7269,5.27E+11,2.36E+06
7270,5.27E+11,2.36E+06
7271,5.27E+11,2.36E+06
7272,5.27E+11,2.36E+06
7273,5.27E+11,2.36E+06
7274,5.27E+11,2.36E+06
7275,5.27E+11,2.36E+06
7276,5.28E+11,2.36E+06
7277,5.28E+11,2.36E+06
7278,5.28E+11,2.36E+06
7279,5.28E+11,2.36E+06
7280,5.28E+11,2.36E+06
7281,5.28E+11,2.36E+06
7282,5.28E+11,2.36E+06
7283,5.28E+11,2.36E+06
7284,5.28E+11,2.36E+06
7285,5.28E+11,2.36E+06
7286,5.28E+11,2.36E+06
7287,5.28E+11,2.36E+06
7288,5.28E+11,2.36E+06
7289,5.28E+11,2.36E+06
7290,5.29E+11,2.36E+06
7291,5.29E+11,2.36E+06
7292,5.29E+11,2.36E+06
7293,5.29E+11,2.36E+06
7294,5.29E+11,2.36E+06
7295,5.29E+11,2.36E+06
7296,5.29E+11,2.36E+06
7297,5.29E+11,2.36E+06
7298,5.29E+11,2.36E+06
7299,5.29E+11,2.36E+06
7300,5.29E+11,2.36E+06
7301,5.29E+11,2.36E+06
7302,5.29E+11,2.36E+06
7303,5.29E+11,2.36E+06
7304,5.30E+11,2.36E+06
7305,5.30E+11,2.36E+06
7306,5.30E+11,2.36E+06
7307,5.30E+11,2.36E+06
7308,5.30E+11,2.36E+06
7309,5.30E+11,2.36E+06
7310,5.30E+11,2.36E+06
7311,5.30E+11,2.36E+06
7312,5.30E+11,2.36E+06
7313,5.30E+11,2.36E+06
7314,5.30E+11,2.36E+06
7315,5.30E+11,2.36E+06
7316,5.30E+11,2.36E+06
7317,5.31E+11,2.36E+06
7318,5.31E+11,2.36E+06
7319,5.31E+11,2.36E+06
7320,5.31E+11,2.36E+06
7321,5.31E+11,2.36E+06
7322,5.31E+11,2.36E+06
7323,5.31E+11,2.36E+06
7324,5.31E+11,2.36E+06
7325,5.31E+11,2.36E+06
7326,5.31E+11,2.36E+06
7327,5.31E+11,2.36E+06
7328,5.31E+11,2.36E+06
7329,5.31E+11,2.36E+06
7330,5.31E+11,2.36E+06
7331,5.32E+11,2.36E+06
7332,5.32E+11,2.36E+06
7333,5.32E+11,2.36E+06
7334,5.32E+11,2.36E+06
7335,5.32E+11,2.36E+06
7336,5.32E+11,2.36E+06
7337,5.32E+11,2.36E+06
7338,5.32E+11,2.36E+06
7339,5.32E+11,2.36E+06
7340,5.32E+11,2.36E+06
7341,5.32E+11,2.36E+06
7342,5.32E+11,2.36E+06
7343,5.32E+11,2.36E+06
7344,5.32E+11,2.36E+06
7345,5.33E+11,2.36E+06
7346,5.33E+11,2.36E+06
7347,5.33E+11,2.36E+06
7348,5.33E+11,2.36E+06
7349,5.33E+11,2.36E+06
7350,5.33E+11,2.36E+06
7351,5.33E+11,2.36E+06
7352,5.33E+11,2.36E+06
7353,5.33E+11,2.36E+06
7354,5.33E+11,2.36E+06
7355,5.33E+11,2.36E+06
7356,5.33E+11,2.36E+06
7357,5.33E+11,2.36E+06
7358,5.33E+11,2.36E+06
7359,5.34E+11,2.36E+06
7360,5.34E+11,2.36E+06
7361,5.34E+11,2.36E+06
7362,5.34E+11,2.36E+06
7363,5.34E+11,2.36E+06
7364,5.34E+11,2.36E+06
7365,5.34E+11,2.36E+06
7366,5.34E+11,2.36E+06
7367,5.34E+11,2.36E+06
7368,5.34E+11,2.36E+06
7369,5.34E+11,2.36E+06
7370,5.34E+11,2.36E+06
7371,5.34E+11,2.36E+06
7372,5.34E+11,2.36E+06
7373,5.35E+11,2.36E+06
7374,5.35E+11,2.36E+06
7375,5.35E+11,2.36E+06
7376,5.35E+11,2.36E+06
7377,5.35E+11,2.36E+06
7378,5.35E+11,2.36E+06
7379,5.35E+11,2.36E+06
7380,5.35E+11,2.36E+06
7381,5.35E+11,2.36E+06
7382,5.35E+11,2.36E+06
7383,5.35E+11,2.36E+06
7384,5.35E+11,2.36E+06
7385,5.35E+11,2.36E+06
7386,5.36E+11,2.36E+06
7387,5.36E+11,2.36E+06
7388,5.36E+11,2.36E+06
7389,5.36E+11,2.36E+06
7390,5.36E+11,2.36E+06
7391,5.36E+11,2.36E+06
7392,5.36E+11,2.36E+06
7393,5.36E+11,2.36E+06
7394,5.36E+11,2.36E+06
7395,5.36E+11,2.36E+06
7396,5.36E+11,2.36E+06
7397,5.36E+11,2.36E+06
7398,5.36E+11,2.36E+06
7399,5.36E+11,2.36E+06
7400,5.37E+11,2.36E+06
7401,5.37E+11,2.36E+06
7402,5.37E+11,2.36E+06
7403,5.37E+11,2.36E+06
7404,5.37E+11,2.36E+06
7405,5.37E+11,2.36E+06
7406,5.37E+11,2.36E+06
7407,5.37E+11,2.36E+06
7408,5.37E+11,2.36E+06
7409,5.37E+11,2.36E+06
7410,5.37E+11,2.36E+06
7411,5.37E+11,2.36E+06
7412,5.37E+11,2.36E+06
7413,5.37E+11,2.36E+06
7414,5.38E+11,2.36E+06
7415,5.38E+11,2.36E+06
7416,5.38E+11,2.36E+06
7417,5.38E+11,2.36E+06
7418,5.38E+11,2.36E+06
7419,5.38E+11,2.36E+06
7420,5.38E+11,2.36E+06
7421,5.38E+11,2.36E+06
7422,5.38E+11,2.36E+06
7423,5.38E+11,2.36E+06
7424,5.38E+11,2.36E+06
7425,5.38E+11,2.36E+06
7426,5.38E+11,2.36E+06
7427,5.38E+11,2.36E+06
7428,5.39E+11,2.36E+06
7429,5.39E+11,2.36E+06
7430,5.39E+11,2.36E+06
7431,5.39E+11,2.36E+06
7432,5.39E+11,2.36E+06
7433,5.39E+11,2.36E+06
7434,5.39E+11,2.36E+06
7435,5.39E+11,2.36E+06
7436,5.39E+11,2.36E+06
7437,5.39E+11,2.36E+06
7438,5.39E+11,2.36E+06
7439,5.39E+11,2.36E+06
7440,5.39E+11,2.36E+06
7441,5.39E+11,2.36E+06
7442,5.40E+11,2.36E+06
7443,5.40E+11,2.36E+06
7444,5.40E+11,2.36E+06
7445,5.40E+11,2.36E+06
7446,5.40E+11,2.36E+06
7447,5.40E+11,2.36E+06
7448,5.40E+11,2.36E+06
7449,5.40E+11,2.36E+06
7450,5.40E+11,2.36E+06
7451,5.40E+11,2.36E+06
7452,5.40E+11,2.36E+06
7453,5.40E+11,2.36E+06
7454,5.40E+11,2.36E+06
7455,5.41E+11,2.36E+06
7456,5.41E+11,2.36E+06
7457,5.41E+11,2.36E+06
7458,5.41E+11,2.36E+06
7459,5.41E+11,2.36E+06
7460,5.41E+11,2.36E+06
7461,5.41E+11,2.36E+06
7462,5.41E+11,2.36E+06
7463,5.41E+11,2.36E+06
7464,5.41E+11,2.36E+06
7465,5.41E+11,2.36E+06
7466,5.41E+11,2.36E+06
7467,5.41E+11,2.36E+06
7468,5.41E+11,2.36E+06
7469,5.42E+11,2.36E+06
7470,5.42E+11,2.36E+06
7471,5.42E+11,2.36E+06
7472,5.42E+11,2.36E+06
7473,5.42E+11,2.36E+06
7474,5.42E+11,2.36E+06
7475,5.42E+11,2.36E+06
7476,5.42E+11,2.36E+06
7477,5.42E+11,2.36E+06
7478,5.42E+11,2.36E+06
7479,5.42E+11,2.36E+06
7480,5.42E+11,2.36E+06
7481,5.42E+11,2.36E+06
7482,5.42E+11,2.36E+06
7483,5.43E+11,2.36E+06
7484,5.43E+11,2.36E+06
7485,5.43E+11,2.36E+06
7486,5.43E+11,2.36E+06
7487,5.43E+11,2.36E+06
7488,5.43E+11,2.36E+06
7489,5.43E+11,2.36E+06
7490,5.43E+11,2.36E+06
7491,5.43E+11,2.36E+06
7492,5.43E+11,2.36E+06
7493,5.43E+11,2.36E+06
7494,5.43E+11,2.36E+06
7495,5.43E+11,2.36E+06
7496,5.43E+11,2.36E+06
7497,5.44E+11,2.36E+06
7498,5.44E+11,2.36E+06
7499,5.44E+11,2.36E+06
7500,5.44E+11,2.36E+06
7501,5.44E+11,2.36E+06
7502,5.44E+11,2.36E+06
7503,5.44E+11,2.36E+06
7504,5.44E+11,2.36E+06
7505,5.44E+11,2.36E+06
7506,5.44E+11,2.36E+06
7507,5.44E+11,2.36E+06
7508,5.44E+11,2.36E+06
7509,5.44E+11,2.36E+06
7510,5.44E+11,2.36E+06
7511,5.45E+11,2.36E+06
7512,5.45E+11,2.36E+06
7513,5.45E+11,2.36E+06
7514,5.45E+11,2.36E+06
7515,5.45E+11,2.36E+06
7516,5.45E+11,2.36E+06
7517,5.45E+11,2.36E+06
7518,5.45E+11,2.36E+06
7519,5.45E+11,2.36E+06
7520,5.45E+11,2.36E+06
7521,5.45E+11,2.36E+06
7522,5.45E+11,2.36E+06
7523,5.45E+11,2.36E+06
7524,5.46E+11,2.36E+06
7525,5.46E+11,2.36E+06
7526,5.46E+11,2.36E+06
7527,5.46E+11,2.36E+06
7528,5.46E+11,2.36E+06
7529,5.46E+11,2.36E+06
7530,5.46E+11,2.36E+06
7531,5.46E+11,2.36E+06
7532,5.46E+11,2.36E+06
7533,5.46E+11,2.36E+06
7534,5.46E+11,2.36E+06
7535,5.46E+11,2.36E+06
7536,5.46E+11,2.36E+06
7537,5.46E+11,2.36E+06
7538,5.47E+11,2.36E+06
7539,5.47E+11,2.36E+06
7540,5.47E+11,2.36E+06
7541,5.47E+11,2.36E+06
7542,5.47E+11,2.36E+06
7543,5.47E+11,2.36E+06
7544,5.47E+11,2.36E+06
7545,5.47E+11,2.36E+06
7546,5.47E+11,2.36E+06
7547,5.47E+11,2.36E+06
7548,5.47E+11,2.36E+06
7549,5.47E+11,2.36E+06
7550,5.47E+11,2.36E+06
7551,5.47E+11,2.36E+06
7552,5.48E+11,2.36E+06
7553,5.48E+11,2.36E+06
7554,5.48E+11,2.36E+06
7555,5.48E+11,2.36E+06
7556,5.48E+11,2.36E+06
7557,5.48E+11,2.36E+06
7558,5.48E+11,2.36E+06
7559,5.48E+11,2.36E+06
7560,5.48E+11,2.36E+06
7561,5.48E+11,2.36E+06
7562,5.48E+11,2.36E+06
7563,5.48E+11,2.36E+06
7564,5.48E+11,2.36E+06
7565,5.48E+11,2.36E+06
7566,5.49E+11,2.36E+06
7567,5.49E+11,2.36E+06
7568,5.49E+11,2.36E+06
7569,5.49E+11,2.36E+06
7570,5.49E+11,2.36E+06
7571,5.49E+11,2.36E+06
7572,5.49E+11,2.36E+06
7573,5.49E+11,2.36E+06
7574,5.49E+11,2.36E+06
7575,5.49E+11,2.36E+06
7576,5.49E+11,2.36E+06
7577,5.49E+11,2.36E+06
7578,5.49E+11,2.36E+06
7579,5.50E+11,2.36E+06
7580,5.50E+11,2.36E+06
7581,5.50E+11,2.36E+06
7582,5.50E+11,2.36E+06
7583,5.50E+11,2.36E+06
7584,5.50E+11,2.36E+06
7585,5.50E+11,2.36E+06
7586,5.50E+11,2.36E+06
7587,5.50E+11,2.36E+06
7588,5.50E+11,2.36E+06
7589,5.50E+11,2.36E+06
7590,5.50E+11,2.36E+06
7591,5.50E+11,2.36E+06
7592,5.50E+11,2.36E+06
7593,5.51E+11,2.36E+06
7594,5.51E+11,2.36E+06
7595,5.51E+11,2.36E+06
7596,5.51E+11,2.36E+06
7597,5.51E+11,2.36E+06
7598,5.51E+11,2.36E+06
7599,5.51E+11,2.36E+06
7600,5.51E+11,2.36E+06
7601,5.51E+11,2.36E+06
7602,5.51E+11,2.36E+06
7603,5.51E+11,2.36E+06
7604,5.51E+11,2.36E+06
7605,5.51E+11,2.36E+06
7606,5.51E+11,2.36E+06
7607,5.52E+11,2.36E+06
7608,5.52E+11,2.36E+06
7609,5.52E+11,2.36E+06
7610,5.52E+11,2.36E+06
7611,5.52E+11,2.36E+06
7612,5.52E+11,2.36E+06
7613,5.52E+11,2.36E+06
7614,5.52E+11,2.36E+06
7615,5.52E+11,2.36E+06
7616,5.52E+11,2.36E+06
7617,5.52E+11,2.36E+06
7618,5.52E+11,2.36E+06
7619,5.52E+11,2.36E+06
7620,5.52E+11,2.36E+06
7621,5.53E+11,2.36E+06
7622,5.53E+11,2.36E+06
7623,5.53E+11,2.36E+06
7624,5.53E+11,2.36E+06
7625,5.53E+11,2.36E+06
7626,5.53E+11,2.36E+06
7627,5.53E+11,2.36E+06
7628,5.53E+11,2.36E+06
7629,5.53E+11,2.36E+06
7630,5.53E+11,2.36E+06
7631,5.53E+11,2.36E+06
7632,5.53E+11,2.36E+06
7633,5.53E+11,2.36E+06
7634,5.53E+11,2.36E+06
7635,5.54E+11,2.36E+06
7636,5.54E+11,2.36E+06
7637,5.54E+11,2.36E+06
7638,5.54E+11,2.36E+06
7639,5.54E+11,2.36E+06
7640,5.54E+11,2.36E+06
7641,5.54E+11,2.36E+06
7642,5.54E+11,2.36E+06
7643,5.54E+11,2.36E+06
7644,5.54E+11,2.36E+06
7645,5.54E+11,2.36E+06
7646,5.54E+11,2.36E+06
7647,5.54E+11,2.36E+06
7648,5.55E+11,2.36E+06
7649,5.55E+11,2.36E+06
7650,5.55E+11,2.36E+06
7651,5.55E+11,2.36E+06
7652,5.55E+11,2.36E+06
7653,5.55E+11,2.36E+06
7654,5.55E+11,2.36E+06
7655,5.55E+11,2.36E+06
7656,5.55E+11,2.36E+06
7657,5.55E+11,2.36E+06
7658,5.55E+11,2.36E+06
7659,5.55E+11,2.36E+06
7660,5.55E+11,2.36E+06
7661,5.55E+11,2.36E+06
7662,5.56E+11,2.36E+06
7663,5.56E+11,2.36E+06
7664,5.56E+11,2.36E+06
